country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language
South Korea,KR,2022-06-12,TV,10,Stranger Things,,2,English
South Korea,KR,2022-06-05,Films,1,Wrath of Man,,1,English
South Korea,KR,2022-06-05,Films,2,The Hitman's Wife's Bodyguard,,1,English
South Korea,KR,2022-06-05,Films,3,Spiritwalker,,2,English
South Korea,KR,2022-06-05,Films,4,The Hitman’s Bodyguard,,1,English
South Korea,KR,2022-06-05,Films,5,Interceptor,,1,English
South Korea,KR,2022-06-05,Films,6,The Meg,,1,English
South Korea,KR,2022-06-05,Films,7,Gangubai Kathiawadi,,2,English
South Korea,KR,2022-06-05,Films,8,Rampage,,1,English
South Korea,KR,2022-06-05,Films,9,The Book of Fish,,2,English
South Korea,KR,2022-06-05,Films,10,Law Abiding Citizen,,1,English
South Korea,KR,2022-06-05,TV,1,My Liberation Notes,My Liberation Notes: Limited Series,8,English
South Korea,KR,2022-06-05,TV,2,Our Blues,Our Blues: Limited Series,8,English
South Korea,KR,2022-06-05,TV,3,Stranger Things,Stranger Things 4,2,English
South Korea,KR,2022-06-05,TV,4,Never Give Up,Never Give Up: Limited Series,4,English
South Korea,KR,2022-06-05,TV,5,I am Solo,I am Solo: Part 5 - Part 8,19,English
South Korea,KR,2022-06-05,TV,6,Green Mothers' Club,Green Mothers' Club: Season 1,8,English
South Korea,KR,2022-06-05,TV,7,Love Again,Love Again: Season 2,7,English
South Korea,KR,2022-06-05,TV,8,Stranger Things,,1,English
South Korea,KR,2022-06-05,TV,9,Tomorrow,Tomorrow: Limited Series,9,English
South Korea,KR,2022-06-05,TV,10,Doomed Marriage,Doomed Marriage 2022,1,English
South Korea,KR,2022-05-29,Films,1,Spiritwalker,,1,English
South Korea,KR,2022-05-29,Films,2,Cyber Hell: Exposing an Internet Horror,,2,English
South Korea,KR,2022-05-29,Films,3,Gangubai Kathiawadi,,1,English
South Korea,KR,2022-05-29,Films,4,The Book of Fish,,1,English
South Korea,KR,2022-05-29,Films,5,"The Gangster, The Cop, The Devil",,2,English
South Korea,KR,2022-05-29,Films,6,Senior Year,,3,English
South Korea,KR,2022-05-29,Films,7,Yaksha: Ruthless Operations,,8,English
South Korea,KR,2022-05-29,Films,8,High & Low The Worst,,1,English
South Korea,KR,2022-05-29,Films,9,Toscana,,2,English
South Korea,KR,2022-05-29,Films,10,A Perfect Pairing,,2,English
South Korea,KR,2022-05-29,TV,1,My Liberation Notes,My Liberation Notes: Limited Series,7,English
South Korea,KR,2022-05-29,TV,2,Our Blues,Our Blues: Limited Series,7,English
South Korea,KR,2022-05-29,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,7,English
South Korea,KR,2022-05-29,TV,4,Stranger Things,Stranger Things 4,1,English
South Korea,KR,2022-05-29,TV,5,Never Give Up,Never Give Up: Limited Series,3,English
South Korea,KR,2022-05-29,TV,6,Tomorrow,Tomorrow: Limited Series,8,English
South Korea,KR,2022-05-29,TV,7,I am Solo,I am Solo: Part 5 - Part 8,18,English
South Korea,KR,2022-05-29,TV,8,Love Again,Love Again: Season 2,6,English
South Korea,KR,2022-05-29,TV,9,The Iron Squad,The Iron Squad: Season 2,10,English
South Korea,KR,2022-05-29,TV,10,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,15,English
South Korea,KR,2022-05-22,Films,1,Cyber Hell: Exposing an Internet Horror,,1,English
South Korea,KR,2022-05-22,Films,2,Senior Year,,2,English
South Korea,KR,2022-05-22,Films,3,Yaksha: Ruthless Operations,,7,English
South Korea,KR,2022-05-22,Films,4,Venom: Let There Be Carnage,,4,English
South Korea,KR,2022-05-22,Films,5,"The Gangster, The Cop, The Devil",,1,English
South Korea,KR,2022-05-22,Films,6,The Takedown,,2,English
South Korea,KR,2022-05-22,Films,7,The Prison,,2,English
South Korea,KR,2022-05-22,Films,8,Toscana,,1,English
South Korea,KR,2022-05-22,Films,9,A Perfect Pairing,,1,English
South Korea,KR,2022-05-22,Films,10,365 Days: This Day,,4,English
South Korea,KR,2022-05-22,TV,1,Our Blues,Our Blues: Limited Series,6,English
South Korea,KR,2022-05-22,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,6,English
South Korea,KR,2022-05-22,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,6,English
South Korea,KR,2022-05-22,TV,4,Tomorrow,Tomorrow: Limited Series,7,English
South Korea,KR,2022-05-22,TV,5,Never Give Up,Never Give Up: Limited Series,2,English
South Korea,KR,2022-05-22,TV,6,Love Again,Love Again: Season 2,5,English
South Korea,KR,2022-05-22,TV,7,I am Solo,I am Solo: Part 5 - Part 8,17,English
South Korea,KR,2022-05-22,TV,8,The Sound of Magic,The Sound of Magic: Limited Series,3,English
South Korea,KR,2022-05-22,TV,9,The Iron Squad,The Iron Squad: Season 2,9,English
South Korea,KR,2022-05-22,TV,10,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,14,English
South Korea,KR,2022-05-15,Films,1,The Takedown,,1,English
South Korea,KR,2022-05-15,Films,2,Venom: Let There Be Carnage,,3,English
South Korea,KR,2022-05-15,Films,3,Yaksha: Ruthless Operations,,6,English
South Korea,KR,2022-05-15,Films,4,The Deep End of the Ocean,,2,English
South Korea,KR,2022-05-15,Films,5,365 Days: This Day,,3,English
South Korea,KR,2022-05-15,Films,6,The Prison,,1,English
South Korea,KR,2022-05-15,Films,7,Senior Year,,1,English
South Korea,KR,2022-05-15,Films,8,F9: The Fast Saga,,6,English
South Korea,KR,2022-05-15,Films,9,The Interpreter,,2,English
South Korea,KR,2022-05-15,Films,10,Cape Fear,,1,English
South Korea,KR,2022-05-15,TV,1,Our Blues,Our Blues: Limited Series,5,English
South Korea,KR,2022-05-15,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,5,English
South Korea,KR,2022-05-15,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,5,English
South Korea,KR,2022-05-15,TV,4,The Sound of Magic,The Sound of Magic: Limited Series,2,English
South Korea,KR,2022-05-15,TV,5,Tomorrow,Tomorrow: Limited Series,6,English
South Korea,KR,2022-05-15,TV,6,I am Solo,I am Solo: Part 5 - Part 8,16,English
South Korea,KR,2022-05-15,TV,7,Love Again,Love Again: Season 2,4,English
South Korea,KR,2022-05-15,TV,8,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,13,English
South Korea,KR,2022-05-15,TV,9,The Iron Squad,The Iron Squad: Season 2,8,English
South Korea,KR,2022-05-15,TV,10,Never Give Up,Never Give Up: Limited Series,1,English
South Korea,KR,2022-05-08,Films,1,Venom: Let There Be Carnage,,2,English
South Korea,KR,2022-05-08,Films,2,Yaksha: Ruthless Operations,,5,English
South Korea,KR,2022-05-08,Films,3,365 Days: This Day,,2,English
South Korea,KR,2022-05-08,Films,4,The Interpreter,,1,English
South Korea,KR,2022-05-08,Films,5,The Deep End of the Ocean,,1,English
South Korea,KR,2022-05-08,Films,6,Silverton Siege,,2,English
South Korea,KR,2022-05-08,Films,7,Bubble,,2,English
South Korea,KR,2022-05-08,Films,8,F9: The Fast Saga,,5,English
South Korea,KR,2022-05-08,Films,9,Venom,,4,English
South Korea,KR,2022-05-08,Films,10,Sleepers,,1,English
South Korea,KR,2022-05-08,TV,1,Our Blues,Our Blues: Limited Series,4,English
South Korea,KR,2022-05-08,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,4,English
South Korea,KR,2022-05-08,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,4,English
South Korea,KR,2022-05-08,TV,4,Tomorrow,Tomorrow: Limited Series,5,English
South Korea,KR,2022-05-08,TV,5,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,10,English
South Korea,KR,2022-05-08,TV,6,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,12,English
South Korea,KR,2022-05-08,TV,7,I am Solo,I am Solo: Part 5 - Part 8,15,English
South Korea,KR,2022-05-08,TV,8,The Sound of Magic,The Sound of Magic: Limited Series,1,English
South Korea,KR,2022-05-08,TV,9,Love Again,Love Again: Season 2,3,English
South Korea,KR,2022-05-08,TV,10,Business Proposal,Business Proposal: Limited Series,10,English
South Korea,KR,2022-05-01,Films,1,Venom: Let There Be Carnage,,1,English
South Korea,KR,2022-05-01,Films,2,365 Days: This Day,,1,English
South Korea,KR,2022-05-01,Films,3,Yaksha: Ruthless Operations,,4,English
South Korea,KR,2022-05-01,Films,4,F9: The Fast Saga,,4,English
South Korea,KR,2022-05-01,Films,5,Silverton Siege,,1,English
South Korea,KR,2022-05-01,Films,6,Furioza,,2,English
South Korea,KR,2022-05-01,Films,7,No Mercy,,2,English
South Korea,KR,2022-05-01,Films,8,Old,,4,English
South Korea,KR,2022-05-01,Films,9,Bubble,,1,English
South Korea,KR,2022-05-01,Films,10,Nobody,,4,English
South Korea,KR,2022-05-01,TV,1,Our Blues,Our Blues: Limited Series,3,English
South Korea,KR,2022-05-01,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,3,English
South Korea,KR,2022-05-01,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,3,English
South Korea,KR,2022-05-01,TV,4,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,9,English
South Korea,KR,2022-05-01,TV,5,Tomorrow,Tomorrow: Limited Series,4,English
South Korea,KR,2022-05-01,TV,6,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,11,English
South Korea,KR,2022-05-01,TV,7,I am Solo,I am Solo: Part 5 - Part 8,14,English
South Korea,KR,2022-05-01,TV,8,Business Proposal,Business Proposal: Limited Series,9,English
South Korea,KR,2022-05-01,TV,9,Love Again,Love Again: Season 2,2,English
South Korea,KR,2022-05-01,TV,10,The Iron Squad,The Iron Squad: Season 2,7,English
South Korea,KR,2022-04-24,Films,1,Yaksha: Ruthless Operations,,3,English
South Korea,KR,2022-04-24,Films,2,No Mercy,,1,English
South Korea,KR,2022-04-24,Films,3,F9: The Fast Saga,,3,English
South Korea,KR,2022-04-24,Films,4,Furioza,,1,English
South Korea,KR,2022-04-24,Films,5,Old,,3,English
South Korea,KR,2022-04-24,Films,6,Lucid Dream,,2,English
South Korea,KR,2022-04-24,Films,7,Nobody,,3,English
South Korea,KR,2022-04-24,Films,8,Night in Paradise,,13,English
South Korea,KR,2022-04-24,Films,9,How It Ends,,3,English
South Korea,KR,2022-04-24,Films,10,Man of Men,,1,English
South Korea,KR,2022-04-24,TV,1,Our Blues,Our Blues: Limited Series,2,English
South Korea,KR,2022-04-24,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,2,English
South Korea,KR,2022-04-24,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,2,English
South Korea,KR,2022-04-24,TV,4,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,10,English
South Korea,KR,2022-04-24,TV,5,Tomorrow,Tomorrow: Limited Series,3,English
South Korea,KR,2022-04-24,TV,6,Business Proposal,Business Proposal: Limited Series,8,English
South Korea,KR,2022-04-24,TV,7,I am Solo,I am Solo: Part 5 - Part 8,13,English
South Korea,KR,2022-04-24,TV,8,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,8,English
South Korea,KR,2022-04-24,TV,9,Love Again,Love Again: Season 2,1,English
South Korea,KR,2022-04-24,TV,10,The Iron Squad,The Iron Squad: Season 2,6,English
South Korea,KR,2022-04-17,Films,1,Yaksha: Ruthless Operations,,2,English
South Korea,KR,2022-04-17,Films,2,F9: The Fast Saga,,2,English
South Korea,KR,2022-04-17,Films,3,Old,,2,English
South Korea,KR,2022-04-17,Films,4,Nobody,,2,English
South Korea,KR,2022-04-17,Films,5,The Forever Purge,,1,English
South Korea,KR,2022-04-17,Films,6,Lucid Dream,,1,English
South Korea,KR,2022-04-17,Films,7,The Boss Baby: Family Business,,1,English
South Korea,KR,2022-04-17,Films,8,How It Ends,,2,English
South Korea,KR,2022-04-17,Films,9,The In Between,,1,English
South Korea,KR,2022-04-17,Films,10,The Pirates: The Last Royal Treasure,,7,English
South Korea,KR,2022-04-17,TV,1,Our Blues,Our Blues: Limited Series,1,English
South Korea,KR,2022-04-17,TV,2,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,9,English
South Korea,KR,2022-04-17,TV,3,Business Proposal,Business Proposal: Limited Series,7,English
South Korea,KR,2022-04-17,TV,4,Black Dog,Black Dog: Limited Series,2,English
South Korea,KR,2022-04-17,TV,5,Tomorrow,Tomorrow: Limited Series,2,English
South Korea,KR,2022-04-17,TV,6,Green Mothers' Club,Green Mothers' Club: Season 1,1,English
South Korea,KR,2022-04-17,TV,7,I am Solo,I am Solo: Part 5 - Part 8,12,English
South Korea,KR,2022-04-17,TV,8,My Liberation Notes,My Liberation Notes: Limited Series,1,English
South Korea,KR,2022-04-17,TV,9,Teenage Parents,Teenage Parents: Season 1,1,English
South Korea,KR,2022-04-17,TV,10,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,7,English
South Korea,KR,2022-04-10,Films,1,Yaksha: Ruthless Operations,,1,English
South Korea,KR,2022-04-10,Films,2,Nobody,,1,English
South Korea,KR,2022-04-10,Films,3,Celeb Five: Behind the Curtain,,2,English
South Korea,KR,2022-04-10,Films,4,F9: The Fast Saga,,1,English
South Korea,KR,2022-04-10,Films,5,Doing Hard Time,,2,English
South Korea,KR,2022-04-10,Films,6,Old,,1,English
South Korea,KR,2022-04-10,Films,7,The Pirates: The Last Royal Treasure,,6,English
South Korea,KR,2022-04-10,Films,8,How It Ends,,1,English
South Korea,KR,2022-04-10,Films,9,Company of Heroes,,1,English
South Korea,KR,2022-04-10,Films,10,Gothika,,1,English
South Korea,KR,2022-04-10,TV,1,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,8,English
South Korea,KR,2022-04-10,TV,2,Business Proposal,Business Proposal: Limited Series,6,English
South Korea,KR,2022-04-10,TV,3,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,8,English
South Korea,KR,2022-04-10,TV,4,Tomorrow,Tomorrow: Limited Series,1,English
South Korea,KR,2022-04-10,TV,5,Black Dog,Black Dog: Limited Series,1,English
South Korea,KR,2022-04-10,TV,6,Thirty-Nine,Thirty-Nine: Limited Series,8,English
South Korea,KR,2022-04-10,TV,7,Bridgerton,Bridgerton: Season 2,3,English
South Korea,KR,2022-04-10,TV,8,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,6,English
South Korea,KR,2022-04-10,TV,9,I am Solo,I am Solo: Part 5 - Part 8,11,English
South Korea,KR,2022-04-10,TV,10,Juvenile Justice,Juvenile Justice: Season 1,7,English
South Korea,KR,2022-04-03,Films,1,Black Crab,,3,English
South Korea,KR,2022-04-03,Films,2,The Pirates: The Last Royal Treasure,,5,English
South Korea,KR,2022-04-03,Films,3,Celeb Five: Behind the Curtain,,1,English
South Korea,KR,2022-04-03,Films,4,The Adam Project,,4,English
South Korea,KR,2022-04-03,Films,5,Doing Hard Time,,1,English
South Korea,KR,2022-04-03,Films,6,Coin Locker Girl,,2,English
South Korea,KR,2022-04-03,Films,7,6 Underground,,1,English
South Korea,KR,2022-04-03,Films,8,Night in Paradise,,12,English
South Korea,KR,2022-04-03,Films,9,Don't Breathe 2,,3,English
South Korea,KR,2022-04-03,Films,10,The Power of the Dog,,3,English
South Korea,KR,2022-04-03,TV,1,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,7,English
South Korea,KR,2022-04-03,TV,2,Business Proposal,Business Proposal: Limited Series,5,English
South Korea,KR,2022-04-03,TV,3,Thirty-Nine,Thirty-Nine: Limited Series,7,English
South Korea,KR,2022-04-03,TV,4,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,7,English
South Korea,KR,2022-04-03,TV,5,Bridgerton,Bridgerton: Season 2,2,English
South Korea,KR,2022-04-03,TV,6,Juvenile Justice,Juvenile Justice: Season 1,6,English
South Korea,KR,2022-04-03,TV,7,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,5,English
South Korea,KR,2022-04-03,TV,8,The Iron Squad,The Iron Squad: Season 2,5,English
South Korea,KR,2022-04-03,TV,9,I am Solo,I am Solo: Part 5 - Part 8,10,English
South Korea,KR,2022-04-03,TV,10,Mr. Sunshine,Mr. Sunshine: Season 1,9,English
South Korea,KR,2022-03-27,Films,1,Black Crab,,2,English
South Korea,KR,2022-03-27,Films,2,The Pirates: The Last Royal Treasure,,4,English
South Korea,KR,2022-03-27,Films,3,The Adam Project,,3,English
South Korea,KR,2022-03-27,Films,4,Don't Breathe 2,,2,English
South Korea,KR,2022-03-27,Films,5,Rescued by Ruby,,2,English
South Korea,KR,2022-03-27,Films,6,Windfall,,1,English
South Korea,KR,2022-03-27,Films,7,Don't Breathe,,1,English
South Korea,KR,2022-03-27,Films,8,Perhaps Love,,7,English
South Korea,KR,2022-03-27,Films,9,Coin Locker Girl,,1,English
South Korea,KR,2022-03-27,Films,10,Mission: Impossible - Fallout,,3,English
South Korea,KR,2022-03-27,TV,1,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,6,English
South Korea,KR,2022-03-27,TV,2,Business Proposal,Business Proposal: Limited Series,4,English
South Korea,KR,2022-03-27,TV,3,Thirty-Nine,Thirty-Nine: Limited Series,6,English
South Korea,KR,2022-03-27,TV,4,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,6,English
South Korea,KR,2022-03-27,TV,5,Juvenile Justice,Juvenile Justice: Season 1,5,English
South Korea,KR,2022-03-27,TV,6,Bridgerton,Bridgerton: Season 2,1,English
South Korea,KR,2022-03-27,TV,7,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,4,English
South Korea,KR,2022-03-27,TV,8,I am Solo,I am Solo: Part 5 - Part 8,9,English
South Korea,KR,2022-03-27,TV,9,The Iron Squad,The Iron Squad: Season 2,4,English
South Korea,KR,2022-03-27,TV,10,Mr. Sunshine,Mr. Sunshine: Season 1,8,English
South Korea,KR,2022-03-20,Films,1,The Adam Project,,2,English
South Korea,KR,2022-03-20,Films,2,Don't Breathe 2,,1,English
South Korea,KR,2022-03-20,Films,3,Black Crab,,1,English
South Korea,KR,2022-03-20,Films,4,The Pirates: The Last Royal Treasure,,3,English
South Korea,KR,2022-03-20,Films,5,Mission: Impossible - Fallout,,2,English
South Korea,KR,2022-03-20,Films,6,Anarchist from Colony,,1,English
South Korea,KR,2022-03-20,Films,7,Perhaps Love,,6,English
South Korea,KR,2022-03-20,Films,8,Rescued by Ruby,,1,English
South Korea,KR,2022-03-20,Films,9,Escape Room: Tournament Of Champions,,3,English
South Korea,KR,2022-03-20,Films,10,The Bombardment,,2,English
South Korea,KR,2022-03-20,TV,1,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,5,English
South Korea,KR,2022-03-20,TV,2,Business Proposal,Business Proposal: Limited Series,3,English
South Korea,KR,2022-03-20,TV,3,Juvenile Justice,Juvenile Justice: Season 1,4,English
South Korea,KR,2022-03-20,TV,4,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,5,English
South Korea,KR,2022-03-20,TV,5,Thirty-Nine,Thirty-Nine: Limited Series,5,English
South Korea,KR,2022-03-20,TV,6,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,3,English
South Korea,KR,2022-03-20,TV,7,I am Solo,I am Solo: Part 5 - Part 8,8,English
South Korea,KR,2022-03-20,TV,8,Our Beloved Summer,Our Beloved Summer: Limited Series,15,English
South Korea,KR,2022-03-20,TV,9,Crash Landing on You,Crash Landing on You: Limited Series,6,English
South Korea,KR,2022-03-20,TV,10,The Iron Squad,The Iron Squad: Season 2,3,English
South Korea,KR,2022-03-13,Films,1,The Pirates: The Last Royal Treasure,,2,English
South Korea,KR,2022-03-13,Films,2,The Adam Project,,1,English
South Korea,KR,2022-03-13,Films,3,Mission: Impossible - Fallout,,1,English
South Korea,KR,2022-03-13,Films,4,Escape Room: Tournament Of Champions,,2,English
South Korea,KR,2022-03-13,Films,5,The Weekend Away,,2,English
South Korea,KR,2022-03-13,Films,6,The Bombardment,,1,English
South Korea,KR,2022-03-13,Films,7,Against The Ice,,2,English
South Korea,KR,2022-03-13,Films,8,Perhaps Love,,5,English
South Korea,KR,2022-03-13,Films,9,Fracture,,1,English
South Korea,KR,2022-03-13,Films,10,Sniper: Ghost Shooter,,2,English
South Korea,KR,2022-03-13,TV,1,Juvenile Justice,Juvenile Justice: Season 1,3,English
South Korea,KR,2022-03-13,TV,2,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,4,English
South Korea,KR,2022-03-13,TV,3,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,4,English
South Korea,KR,2022-03-13,TV,4,Business Proposal,Business Proposal: Limited Series,2,English
South Korea,KR,2022-03-13,TV,5,Thirty-Nine,Thirty-Nine: Limited Series,4,English
South Korea,KR,2022-03-13,TV,6,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,2,English
