country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
South Korea,KR,2022-03-13,Films,2,The Adam Project,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,3,Mission: Impossible - Fallout,,1,English,353081.0,movie,Mission: Impossible - Fallout,Action|Adventure,147.0,2018-07-25,7.447,8958.0,10.479,en,US,178000000.0,791658205.0,Tom Cruise|Henry Cavill|Rebecca Ferguson|Simon Pegg|Nigel Allen,9.12,Christopher McQuarrie,,,Released,1327.0,0,1,0,20
South Korea,KR,2022-03-13,Films,4,Escape Room: Tournament Of Champions,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,5,The Weekend Away,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,6,The Bombardment,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,7,Against The Ice,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,8,Perhaps Love,,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,9,Fracture,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,Films,10,Sniper: Ghost Shooter,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,1,Juvenile Justice,Juvenile Justice: Season 1,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,2,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,3,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,4,Business Proposal,Business Proposal: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,5,Thirty-Nine,Thirty-Nine: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,6,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,2,English,,,,,,,,,,,,,,,,,,,,,0,3,1,20
South Korea,KR,2022-03-13,TV,7,I am Solo,I am Solo: Part 5 - Part 8,7,English,129236.0,tv,I Am Solo,Reality,,2021-07-14,6.0,2.0,5.9261,ko,KR,,,Lee Yi-kyung|Jun Hyo-seong|Defconn|Song Hae-na,0.9,,1.0,238.0,Returning Series,242.0,1,1,0,20
South Korea,KR,2022-03-13,TV,8,Our Beloved Summer,Our Beloved Summer: Limited Series,14,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-13,TV,9,The Iron Squad,The Iron Squad: Season 2,2,English,121591.0,tv,The Iron Squad,Reality,,2021-03-23,0.0,0.0,3.0317,ko,KR,,,,0.0,,4.0,64.0,Returning Series,355.0,1,2,1,20
South Korea,KR,2022-03-13,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,1,The Pirates: The Last Royal Treasure,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,2,Escape Room: Tournament Of Champions,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,3,Sniper: Ghost Shooter,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,4,The Weekend Away,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,5,Against The Ice,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,6,The Mechanic,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,7,Restless,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,8,Sniper: Legacy,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,9,Perhaps Love,,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,Films,10,Love and Leashes,,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,1,Juvenile Justice,Juvenile Justice: Season 1,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,2,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,3,Thirty-Nine,Thirty-Nine: Limited Series,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,4,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,5,Business Proposal,Business Proposal: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,6,Our Beloved Summer,Our Beloved Summer: Limited Series,13,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,7,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,1,English,,,,,,,,,,,,,,,,,,,,,0,3,1,20
South Korea,KR,2022-03-06,TV,8,All of Us Are Dead,All of Us Are Dead: Season 1,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-03-06,TV,9,I am Solo,I am Solo: Part 5 - Part 8,6,English,129236.0,tv,I Am Solo,Reality,,2021-07-14,6.0,2.0,5.9261,ko,KR,,,Lee Yi-kyung|Jun Hyo-seong|Defconn|Song Hae-na,0.9,,1.0,238.0,Returning Series,235.0,1,1,0,20
South Korea,KR,2022-03-06,TV,10,The Iron Squad,The Iron Squad: Season 2,1,English,121591.0,tv,The Iron Squad,Reality,,2021-03-23,0.0,0.0,3.0317,ko,KR,,,,0.0,,4.0,64.0,Returning Series,348.0,1,2,1,20
South Korea,KR,2022-02-27,Films,1,Love and Leashes,,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,2,Perhaps Love,,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,3,Crayon Shinchan: Very Tasty! B-class Gourmet Survival!!,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,4,Texas Chainsaw Massacre,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,5,One-Line,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,6,The Mechanic,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,7,Crayon Shin-chan the Movie: The Legend Called: Dance! Amigo!,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,8,Crayon Shin-chan the Movie: Roar! Kasukabe Animal Kingdom,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,9,Snatch Up,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,Films,10,Don't Kill Me,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,1,Juvenile Justice,Juvenile Justice: Season 1,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,2,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,3,Thirty-Nine,Thirty-Nine: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,4,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,6,Our Beloved Summer,Our Beloved Summer: Limited Series,12,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,7,Artificial City,Artificial City: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,8,Inventing Anna,Inventing Anna: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,9,Crash Landing on You,Crash Landing on You: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-27,TV,10,Itaewon Class,Itaewon Class: Season 1,8,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,1,Love and Leashes,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,2,Perhaps Love,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,3,One-Line,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,4,Texas Chainsaw Massacre,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,5,13 Hours: The Secret Soldiers of Benghazi,,3,English,300671.0,movie,13 Hours: The Secret Soldiers of Benghazi,War|Action|History|Drama|Thriller,144.0,2016-01-14,7.273,3855.0,7.7278,en,US,50000000.0,69411370.0,John Krasinski|Julia Butters|Pablo Schreiber|Toby Stephens|Ivy George,3.68,Michael Bay,,,Released,2229.0,0,1,0,20
South Korea,KR,2022-02-20,Films,6,Snatch Up,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,7,Fistful of Vengeance,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,8,Nailed,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,9,Boss Level,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,Films,10,레드슈즈,,2,Korean,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,2,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,3,Our Beloved Summer,Our Beloved Summer: Limited Series,11,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,4,Thirty-Nine,Thirty-Nine: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,5,The One and Only,The One and Only: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,6,Artificial City,Artificial City: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,7,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,8,Crash Landing on You,Crash Landing on You: Limited Series,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,9,Itaewon Class,Itaewon Class: Season 1,7,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-20,TV,10,Inventing Anna,Inventing Anna: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,1,Love and Leashes,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,2,Perhaps Love,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,3,13 Hours: The Secret Soldiers of Benghazi,,2,English,300671.0,movie,13 Hours: The Secret Soldiers of Benghazi,War|Action|History|Drama|Thriller,144.0,2016-01-14,7.273,3855.0,7.7278,en,US,50000000.0,69411370.0,John Krasinski|Julia Butters|Pablo Schreiber|Toby Stephens|Ivy George,3.68,Michael Bay,,,Released,2222.0,0,1,0,20
South Korea,KR,2022-02-13,Films,4,The Tinder Swindler,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,5,Through My Window,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,6,Boss Level,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,7,Don't Look Up,,8,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,8,레드슈즈,,1,Korean,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,9,The Privilege,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,Films,10,1917,,1,Other,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,2,Our Beloved Summer,Our Beloved Summer: Limited Series,10,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,3,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Limited Series,8,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,4,Itaewon Class,Itaewon Class: Season 1,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,5,Prison Playbook,Prison Playbook: Limited Series,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,6,The One and Only,The One and Only: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,7,My Mister,My Mister: Limited Series,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,8,18 Again,18 Again: Limited Series,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,9,Crash Landing on You,Crash Landing on You: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-13,TV,10,I am Solo,I am Solo: Part 5 - Part 8,5,English,129236.0,tv,I Am Solo,Reality,,2021-07-14,6.0,2.0,5.9261,ko,KR,,,Lee Yi-kyung|Jun Hyo-seong|Defconn|Song Hae-na,0.9,,1.0,238.0,Returning Series,214.0,1,1,0,20
South Korea,KR,2022-02-06,Films,1,13 Hours: The Secret Soldiers of Benghazi,,1,English,300671.0,movie,13 Hours: The Secret Soldiers of Benghazi,War|Action|History|Drama|Thriller,144.0,2016-01-14,7.273,3855.0,7.7278,en,US,50000000.0,69411370.0,John Krasinski|Julia Butters|Pablo Schreiber|Toby Stephens|Ivy George,3.68,Michael Bay,,,Released,2215.0,0,1,0,20
South Korea,KR,2022-02-06,Films,2,Don't Look Up,,7,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,3,Escape From Mogadishu,,8,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,4,The Pirates,,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,5,Miracle: Letters to the President,,7,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,6,Crayon Shinchan the Movie:  My Moving Story Cactus Attack,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,7,Jo Pil-ho: The Dawning Rage,,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,8,Sinkhole,,10,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,9,Pokémon the Movie: Secrets of the Jungle,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,Films,10,Red Notice,,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,2,Our Beloved Summer,Our Beloved Summer: Limited Series,9,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,3,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Limited Series,7,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,4,Itaewon Class,Itaewon Class: Season 1,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,5,18 Again,18 Again: Limited Series,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,6,My Mister,My Mister: Limited Series,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,7,Prison Playbook,Prison Playbook: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-02-06,TV,8,Mr. Sunshine,Mr. Sunshine: Season 1,7,English,75820.0,tv,Mr. Sunshine,Drama,75.0,2018-07-07,8.458,177.0,11.1232,ko,KR,,,Lee Byung-hun|Park Jeong-min|Hakuryu|Lee Jung-eun|Yoo Yeon-seok,2.69,Lee Eung-bok|Kim Eun-sook,1.0,24.0,Ended,1310.0,1,1,0,20
South Korea,KR,2022-02-06,TV,9,I am Solo,I am Solo: Part 5 - Part 8,4,English,129236.0,tv,I Am Solo,Reality,,2021-07-14,6.0,2.0,5.9261,ko,KR,,,Lee Yi-kyung|Jun Hyo-seong|Defconn|Song Hae-na,0.9,,1.0,238.0,Returning Series,207.0,1,1,0,20
South Korea,KR,2022-02-06,TV,10,Squid Game,Squid Game: Season 1,15,English,93405.0,tv,Squid Game,Action & Adventure|Mystery|Drama,,2021-09-17,7.858,17159.0,61.7353,ko,KR,,,Park Hee-soon|Lee Byung-hun|Gong Yoo|Lee Jung-jae|Kang Ha-neul,3.45,Hwang Dong-hyuk,3.0,22.0,Ended,142.0,1,1,0,20
South Korea,KR,2022-01-30,Films,1,Don't Look Up,,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,2,Crayon Shinchan the Movie:  My Moving Story Cactus Attack,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,3,The Pirates,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,4,The Royal Treatment,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,5,Escape From Mogadishu,,7,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,6,Crayon Shin-chan the Movie: The Storm Called: Operation Golden Spy,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,7,Miracle: Letters to the President,,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,8,Pokémon the Movie: Secrets of the Jungle,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,9,Jo Pil-ho: The Dawning Rage,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,Films,10,Amandla,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,2,Our Beloved Summer,Our Beloved Summer: Limited Series,8,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,3,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Limited Series,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,4,18 Again,18 Again: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,5,Mad for Each Other,Mad for Each Other: Season 1,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,6,My Mister,My Mister: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,7,Itaewon Class,Itaewon Class: Season 1,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-30,TV,8,Single’s Inferno,Single’s Inferno: Season 1,6,English,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,43.0,1,1,0,20
South Korea,KR,2022-01-30,TV,9,I am Solo,I am Solo: Part 5 - Part 8,3,English,129236.0,tv,I Am Solo,Reality,,2021-07-14,6.0,2.0,5.9261,ko,KR,,,Lee Yi-kyung|Jun Hyo-seong|Defconn|Song Hae-na,0.9,,1.0,238.0,Returning Series,200.0,1,1,0,20
South Korea,KR,2022-01-30,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,1,Don't Look Up,,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,2,Brazen,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,3,Escape From Mogadishu,,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,4,Miracle: Letters to the President,,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,5,Golden Slumber,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,6,Mother/Android,,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,7,The Royal Treatment,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,8,Jo Pil-ho: The Dawning Rage,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,9,Black Money,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,Films,10,The Pirates,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,1,Our Beloved Summer,Our Beloved Summer: Limited Series,7,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,2,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Limited Series,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,3,Single’s Inferno,Single’s Inferno: Season 1,5,English,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,36.0,1,1,0,20
South Korea,KR,2022-01-23,TV,4,Itaewon Class,Itaewon Class: Season 1,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,5,My Mister,My Mister: Limited Series,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,6,I am Solo,I am Solo: Part 5 - Part 8,2,English,129236.0,tv,I Am Solo,Reality,,2021-07-14,6.0,2.0,5.9261,ko,KR,,,Lee Yi-kyung|Jun Hyo-seong|Defconn|Song Hae-na,0.9,,1.0,238.0,Returning Series,193.0,1,1,0,20
South Korea,KR,2022-01-23,TV,7,The Silent Sea,The Silent Sea: Season 1,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,8,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Limited Series,11,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,9,Hotel Del Luna,Hotel Del Luna: Limited Series,9,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-23,TV,10,Mad for Each Other,Mad for Each Other: Season 1,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2022-01-16,Films,1,Mother/Android,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,2,Don't Look Up,,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,3,Miracle: Letters to the President,,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,4,Escape From Mogadishu,,5,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,5,Black Money,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,6,Brazen,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,7,Shaolin,,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,8,Sinkhole,,9,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,9,Spider-Man: Far from Home,,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,Films,10,The Matrix,,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,TV,1,Our Beloved Summer,Our Beloved Summer: Limited Series,6,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
South Korea,KR,2022-01-16,TV,2,Single’s Inferno,Single’s Inferno: Season 1,4,English,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,29.0,1,1,0,19
South Korea,KR,2022-01-16,TV,3,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Limited Series,4,English,,,,,,,,,,,,,,,,,,,,,0,1,0,19
